vtmId,dose,unit,vmpId
40337911000001103,998,mg,40289911000001109
40583711000001103,150,mg,40330011000001103
13868211000001103,20,mg,40389511000001108
40390111000001105,400,mg,40389711000001103
350358003,20,microgram,40484011000001105
350358003,5,microgram,40484111000001106
40487911000001103,231,mg,40491511000001103
91452003,30,mg,40548611000001106
91452003,15,mg,40548711000001102
703786007,7,mg,40558711000001100
40580211000001100,20,mg,40584911000001104
40580211000001100,40,mg,40585011000001104
40634211000001108,10,mg,40634411000001107
40634211000001108,20,mg,40634511000001106
40634311000001100,40,mg,40634611000001105
