vtmId,dose,unit,vmpId
321958004,50,mg,39704111000001102
108373009,10,mg,39704211000001108
108373009,15,mg,39704311000001100
75959001,10,mg,39704411000001107
75959001,20,mg,39704511000001106
75959001,40,mg,39704611000001105
108403006,10,mg,39704911000001104
108403006,15,mg,39705011000001104
108403006,5,mg,39705111000001103
704316006,5,mg,39705411000001108
108779005,1,mg,39705611000001106
71699007,1,mg,39706011000001108
71699007,5,mg,39706211000001103
322201005,5,mg,39706311000001106
407979001,10,mg,39706511000001100
407979001,20,mg,39706711000001105
407979001,5,mg,39706811000001102
420507002,1,mg,39707011000001106
108432009,50,mg,39707311000001109
108432009,75,mg,39707411000001102
429346008,10,mg,39707711000001108
429346008,2,mg,39707911000001105
429346008,25,mg,39708111000001108
9944001,4,mg,39708211000001102
50868004,5,mg,39708411000001103
57811004,30,mg,39708511000001104
57811004,40,mg,39708711000001109
89092006,10,mg,39708811000001101
36410311000001109,20,mg,39712711000001109
108624006,40,microgram,39717411000001100
414570008,1,g,39717911000001108
27754002,10,mg,39721011000001108
27754002,20,mg,39721211000001103
52388000,5,mg,39722711000001103
703580004,20,mg,39726011000001101
703580004,30,mg,39726211000001106
703580004,40,mg,39727811000001109
421552005,10,mg,39728011000001102
421552005,5,mg,39730811000001107
421552005,70,mg,39731311000001108
108537001,10,mg,39731911000001109
108537001,5,mg,39732011000001102
108600003,20,mg,39733011000001106
108600003,40,mg,39733111000001107
108600003,80,mg,39733211000001101
350631001,16,mg,39733611000001104
350631001,8,mg,39733711000001108
91452003,10,mg,39734311000001106
91452003,5,mg,39734411000001104
350631001,24,mg,39818211000001102
89029005,3,mg,39819311000001104
442004000,25,mg,39819711000001100
36408111000001106,30,mg,39832211000001109
36408311000001108,10,mg,39832311000001101
36408311000001108,20,mg,39832411000001108
36408311000001108,40,mg,39832511000001107
36408311000001108,5,mg,39832611000001106
108539003,10,mg,39879111000001109
16602005,15,mg,39933911000001104
16602005,5,mg,39934011000001101
16602005,5,mg,39934111000001100
39933711000001101,5,mg,39934411000001105
39933711000001101,9,mg,39934511000001109
407033009,90,mg,39964811000001101
7092007,25,mg,39992211000001108
39976211000001104,10,mg,39992311000001100
39976211000001104,5,mg,39992411000001107
39976211000001104,5,mg,39992511000001106
3814009,25,mg,40087711000001105
38030311000001103,30,mg,40087811000001102
16602005,10,mg,40103411000001101
16602005,5,mg,40103511000001102
40111311000001109,20,mg,40110711000001100
40111311000001109,50,mg,40110811000001108
40111311000001109,70,mg,40110911000001103
40156411000001104,30,mg,40163411000001102
40164311000001106,50,mg,40163611000001104
40125911000001101,10,mg,40163911000001105
40125911000001101,25,mg,40164011000001108
40200511000001106,25,mg,40206711000001103
40200511000001106,50,mg,40207211000001107
40230911000001106,50,mg,40235411000001105
40240711000001108,20,mg,40241111000001101
40240711000001108,2,mg,40241211000001107
40240711000001108,3,mg,40241311000001104
40240711000001108,10,mg,40272211000001104
40240711000001108,4,mg,40272311000001107
40240711000001108,5,mg,40272411000001100
40240711000001108,6,mg,40272511000001101
40240711000001108,7,mg,40272611000001102
40240711000001108,8,mg,40272711000001106
40240711000001108,9,mg,40272811000001103
40338011000001101,40,mg,40289611000001103
13868211000001103,20,mg,40389511000001108
350358003,20,microgram,40484011000001105
350358003,5,microgram,40484111000001106
91452003,30,mg,40548611000001106
91452003,15,mg,40548711000001102
703786007,7,mg,40558711000001100
40580211000001100,20,mg,40584911000001104
40580211000001100,40,mg,40585011000001104
40634211000001108,10,mg,40634411000001107
40634211000001108,20,mg,40634511000001106
40634311000001100,40,mg,40634611000001105
